temperature_mean,temperature_max,temperature_min,precipitation,snowfall,wind_speed_max,wind_gusts_max,et0,dew_point,humidity_mean,humidity_min,soil_moisture_0_7,soil_moisture_7_28,soil_moisture_28_100,soil_temperature_0_7,soil_temperature_7_28,soil_temperature_28_100,solar_radiation,cloud_cover,pressure,month,drought_score,drought,sukhovey_score,sukhovey,early_snow_score,early_snow
-2.0,2.4,-6.4,0.0,0.0,7.9,15.5,1.05,-6.3,73,62,0.428,0.414,0.396,-2.5,-1.5,0.5,12.13,37,953.4,2,1,0,1,0,0,0
-1.1,0.1,-2.4,2.3,1.61,8.2,20.5,0.47,-2.0,94,82,0.43,0.415,0.395,-0.7,-1.4,0.5,5.35,95,953.9,2,0,0,0,0,0,0
0.3,3.6,-2.0,0.2,0.14,7.5,14.8,0.8,-2.1,84,66,0.42,0.415,0.397,-0.2,-1.3,0.5,7.38,69,953.0,2,1,0,1,0,0,0
0.9,7.1,-4.5,0.4,0.0,5.4,15.1,1.24,-3.4,74,51,0.416,0.415,0.398,-0.7,-1.3,0.5,11.37,36,947.6,2,1,0,1,0,0,0
-0.2,4.9,-3.5,1.4,0.07,9.7,17.6,0.99,-2.7,84,61,0.423,0.415,0.398,-0.0,-1.2,0.4,10.05,67,944.4,2,0,0,0,0,0,0
-1.5,0.5,-4.6,1.1,0.77,8.0,13.3,0.66,-2.9,90,84,0.415,0.413,0.397,0.8,-1.1,0.4,7.02,96,948.5,2,0,0,0,0,0,0
1.4,4.9,-1.1,0.4,0.28,6.5,19.8,1.03,-1.0,85,65,0.412,0.413,0.396,1.4,-0.9,0.4,10.2,44,953.6,2,1,0,1,0,0,0
0.6,8.8,-5.0,0.0,0.0,10.8,24.8,1.57,-4.0,73,46,0.408,0.414,0.398,0.2,-0.8,0.5,14.27,38,946.5,2,1,0,1,0,0,0
4.0,11.0,-1.6,0.0,0.0,6.4,13.7,1.55,-2.6,64,37,0.407,0.412,0.398,1.3,-0.7,0.5,11.55,70,946.1,2,1,0,1,0,0,0
4.3,9.5,-0.3,0.0,0.0,7.6,14.8,1.81,-2.0,65,49,0.408,0.409,0.397,2.3,-0.5,0.5,14.27,8,949.0,2,1,0,1,0,0,0
3.1,11.2,-2.8,0.0,0.0,9.1,22.0,1.76,-1.1,76,54,0.41,0.405,0.397,2.4,-0.3,0.5,14.98,26,946.8,2,1,0,1,0,0,0
4.5,15.0,-3.2,0.0,0.0,8.4,14.4,2.1,-1.7,70,32,0.411,0.404,0.395,2.6,0.0,0.5,14.94,65,944.7,2,2,0,1,0,0,0
7.1,16.9,-0.0,0.0,0.0,11.2,21.6,2.27,-1.2,58,33,0.409,0.402,0.394,4.1,1.0,0.6,12.72,76,943.2,2,2,0,1,0,0,0
8.7,17.2,1.8,0.0,0.0,19.3,36.0,2.15,2.7,68,43,0.409,0.401,0.392,5.8,3.0,0.8,11.55,84,939.7,2,1,0,1,0,0,0
5.7,11.1,2.2,0.1,0.0,10.9,26.3,1.2,3.0,84,66,0.411,0.401,0.391,4.8,4.0,1.2,9.21,76,937.5,2,1,0,1,0,0,0
-0.7,3.9,-5.2,14.0,5.95,15.0,32.4,0.57,-2.2,90,84,0.439,0.413,0.39,1.9,3.0,1.6,5.5,93,948.4,2,0,0,0,0,0,0
-4.0,0.3,-7.8,0.0,0.0,7.9,15.8,1.06,-5.6,88,79,0.426,0.417,0.39,-0.7,0.8,1.8,13.61,86,947.1,2,1,0,1,0,0,0
-0.3,3.4,-3.2,1.0,0.49,7.7,15.1,0.84,-2.3,87,70,0.423,0.417,0.39,-0.1,0.2,1.7,7.55,97,946.8,2,1,0,1,0,0,0
2.4,7.9,-1.0,0.3,0.0,9.3,23.4,1.45,-1.7,76,50,0.42,0.416,0.39,1.6,0.5,1.6,12.54,82,948.6,3,1,0,1,0,0,0
2.9,8.5,-1.2,0.6,0.0,11.8,25.2,1.63,-1.0,76,58,0.412,0.413,0.39,2.5,1.4,1.6,13.22,98,943.0,3,1,0,1,0,0,0
-2.8,0.8,-5.7,4.6,3.15,21.9,40.0,0.78,-6.2,78,65,0.411,0.411,0.391,-0.3,1.4,1.7,7.58,82,947.3,3,0,0,1,0,0,0
-1.9,3.7,-7.6,0.4,0.21,10.3,24.1,1.51,-7.1,69,45,0.409,0.41,0.392,-1.0,0.3,1.6,14.5,47,955.2,3,1,0,1,0,0,0
2.3,8.7,-3.8,0.0,0.0,11.7,22.0,1.71,-5.2,61,31,0.406,0.408,0.392,1.3,0.3,1.5,11.52,78,951.5,3,2,0,1,0,0,0
6.9,15.4,-0.4,0.3,0.0,13.9,33.8,2.8,-3.0,51,29,0.399,0.405,0.391,4.3,1.4,1.5,15.07,50,941.7,3,2,0,2,0,0,0
4.3,6.7,3.2,11.5,0.0,27.1,59.4,1.02,0.7,77,67,0.438,0.414,0.389,4.0,3.1,1.7,6.6,84,939.7,3,0,0,1,0,0,0
6.4,11.7,1.3,0.0,0.0,19.8,34.9,1.69,0.2,66,51,0.441,0.434,0.392,5.0,3.0,2.0,8.13,63,940.9,3,1,0,1,0,0,0
6.0,12.4,1.4,3.5,0.14,30.4,68.4,1.93,0.9,71,51,0.434,0.431,0.393,5.8,4.2,2.3,13.05,48,941.9,3,0,0,2,0,0,0
5.2,12.0,-0.7,0.0,0.0,7.0,16.2,2.22,0.9,75,51,0.433,0.43,0.393,5.6,4.1,2.6,17.28,33,950.3,3,1,0,1,0,0,0
5.3,12.1,-0.7,0.0,0.0,11.1,18.4,2.14,1.4,77,55,0.422,0.425,0.393,5.5,4.0,2.8,16.01,29,950.9,3,1,0,1,0,0,0
5.4,11.9,0.9,0.0,0.0,15.3,29.5,2.26,0.8,74,53,0.413,0.419,0.393,5.7,4.2,3.0,17.8,17,952.2,3,1,0,1,0,0,0
5.0,13.1,-1.4,0.0,0.0,9.3,22.0,2.32,1.1,78,54,0.407,0.414,0.392,5.1,4.0,3.2,18.76,0,951.4,3,1,0,1,0,0,0
8.2,16.7,-1.1,0.0,0.0,8.5,15.1,2.82,2.4,71,40,0.399,0.408,0.391,6.4,4.5,3.3,18.69,39,949.9,3,1,0,1,0,0,0
9.5,15.6,3.3,0.0,0.0,9.3,20.2,2.83,2.7,66,41,0.394,0.402,0.388,7.4,5.6,3.6,18.77,8,949.8,3,1,0,1,0,0,0
9.3,17.0,0.9,0.0,0.0,8.0,15.5,2.93,1.8,62,38,0.39,0.396,0.383,7.7,5.7,3.9,18.89,33,950.3,3,1,0,1,0,0,0
11.2,19.6,3.4,0.0,0.0,8.7,15.1,3.21,1.7,56,29,0.378,0.387,0.378,9.4,6.7,4.2,18.74,49,948.3,3,2,0,2,0,0,0
11.0,21.7,1.1,0.0,0.0,9.0,20.5,3.34,3.2,63,32,0.365,0.376,0.372,9.7,7.5,4.6,20.04,0,945.1,3,2,0,1,0,0,0
11.6,23.3,0.6,0.0,0.0,6.9,15.1,3.44,3.6,62,34,0.354,0.367,0.368,10.3,7.9,4.9,20.44,0,942.6,3,2,0,1,0,0,0
14.0,25.3,4.7,0.0,0.0,11.4,22.7,4.05,1.0,45,18,0.341,0.358,0.363,11.9,8.9,5.3,20.56,0,944.0,3,2,0,2,0,0,0
16.5,26.7,7.6,0.0,0.0,15.3,28.4,4.46,2.3,42,18,0.325,0.344,0.355,13.4,9.9,5.8,19.61,61,946.3,3,2,0,2,0,0,0
13.6,18.4,8.5,0.1,0.0,9.2,15.5,2.15,8.7,74,53,0.315,0.337,0.352,12.5,10.8,6.4,11.83,90,945.1,3,1,0,1,0,0,0
12.6,17.9,7.7,0.5,0.0,12.0,28.8,2.24,7.9,74,54,0.314,0.334,0.351,12.1,10.4,6.8,13.12,76,941.6,3,1,0,1,0,0,0
11.5,15.0,7.7,6.1,0.0,20.3,39.2,1.13,9.4,87,71,0.349,0.331,0.349,11.4,10.5,7.2,5.69,98,942.5,3,0,0,0,0,0,0
4.5,7.5,2.7,0.7,0.0,15.4,32.8,0.78,1.7,83,61,0.367,0.335,0.349,7.1,8.6,7.4,3.99,100,948.5,3,1,0,1,0,0,0
2.7,7.2,-0.7,0.0,0.0,15.2,34.9,2.12,-6.0,53,43,0.361,0.34,0.352,4.9,6.1,7.2,15.19,96,948.5,3,1,0,1,0,0,0
1.0,3.1,-1.0,0.8,0.42,6.9,15.5,1.11,-4.3,69,56,0.354,0.342,0.354,3.7,5.0,6.8,9.18,99,945.5,3,1,0,1,0,0,0
4.5,7.0,2.1,4.5,0.0,5.6,16.9,0.98,2.2,85,76,0.378,0.343,0.354,4.9,4.8,6.3,7.29,100,950.0,3,0,0,0,0,0,0
7.0,11.3,3.6,0.4,0.0,10.1,24.1,1.92,2.4,75,49,0.385,0.347,0.355,6.8,5.9,6.1,14.04,89,952.1,3,1,0,1,0,0,0
7.6,14.4,0.1,0.0,0.0,8.0,18.0,2.66,1.4,67,41,0.373,0.348,0.354,7.1,6.3,6.0,18.65,29,952.0,3,1,0,1,0,0,0
9.6,17.4,2.0,0.0,0.0,8.7,21.2,3.36,2.0,61,38,0.357,0.344,0.35,8.4,7.0,6.0,22.17,14,951.0,3,1,0,1,0,0,0
10.9,18.6,1.8,0.0,0.0,9.3,23.0,3.57,3.2,62,35,0.34,0.335,0.345,9.6,7.9,6.1,22.4,21,947.7,4,2,0,1,0,0,0
11.5,18.3,5.7,0.0,0.0,10.7,25.9,3.62,3.5,60,37,0.326,0.327,0.341,10.2,8.7,6.3,22.3,0,946.0,4,1,0,1,0,0,0
13.0,23.0,2.2,0.0,0.0,8.5,15.8,3.84,4.8,62,30,0.314,0.322,0.339,11.5,9.5,6.6,22.7,16,941.9,4,2,0,2,0,0,0
18.0,27.3,7.9,0.0,0.0,21.1,41.0,5.29,4.7,46,21,0.302,0.314,0.335,14.5,11.3,7.0,20.1,76,939.0,4,3,1,3,1,0,0
14.2,17.0,11.2,18.8,0.0,12.2,47.9,2.15,10.5,79,57,0.373,0.322,0.331,14.4,12.6,7.6,12.86,59,944.1,4,0,0,1,0,0,0
15.0,22.0,6.6,8.2,0.0,11.5,23.0,3.34,9.4,72,42,0.411,0.349,0.329,14.0,11.9,8.1,18.05,88,942.7,4,0,0,0,0,0,0
18.5,25.6,11.0,0.5,0.0,26.6,53.6,4.61,10.7,64,38,0.417,0.369,0.327,15.9,13.2,8.5,20.79,24,943.5,4,2,0,2,0,0,0
17.0,24.7,8.7,0.0,0.0,10.3,21.2,4.46,7.7,59,30,0.38,0.364,0.324,15.7,13.4,9.0,23.45,30,947.3,4,2,0,2,0,0,0
15.2,21.2,9.9,0.0,0.0,10.3,24.5,3.84,7.6,62,42,0.359,0.355,0.32,14.8,13.5,9.4,21.3,85,946.8,4,1,0,1,0,0,0
15.9,22.6,9.1,0.0,0.0,13.9,27.0,4.06,8.7,65,42,0.343,0.346,0.316,14.8,13.2,9.7,22.2,63,944.4,4,1,0,1,0,0,0
16.5,26.1,5.9,0.0,0.0,10.2,24.5,4.61,7.8,61,30,0.328,0.338,0.314,15.0,13.3,10.0,24.9,0,938.4,4,3,1,2,0,0,0
18.5,28.6,8.2,0.0,0.0,8.2,18.0,4.9,8.0,56,24,0.312,0.328,0.311,16.6,14.1,10.2,24.57,33,937.1,4,3,1,2,0,0,0
19.2,29.1,11.1,0.2,0.0,24.0,44.3,4.31,9.0,55,26,0.297,0.32,0.307,17.3,15.1,10.6,17.06,71,938.2,4,2,0,3,1,0,0
16.8,21.8,12.2,0.8,0.0,7.6,30.2,3.15,11.4,72,54,0.291,0.314,0.305,16.7,15.4,11.0,17.37,24,949.2,4,1,0,1,0,0,0
17.1,23.3,11.1,0.0,0.0,12.3,22.0,4.16,8.8,61,37,0.285,0.309,0.303,16.6,14.9,11.3,21.75,76,947.3,4,1,0,1,0,0,0
12.2,16.8,8.3,0.0,0.0,17.3,34.6,4.37,0.8,47,31,0.273,0.304,0.302,14.6,14.3,11.5,24.6,36,947.4,4,2,0,1,0,0,0
11.8,17.7,4.3,0.0,0.0,11.6,25.2,3.37,1.9,52,34,0.267,0.301,0.304,12.2,12.5,11.4,19.64,71,941.2,4,2,0,1,0,0,0
13.0,18.1,8.6,0.0,0.0,18.7,36.4,3.97,1.5,47,30,0.263,0.298,0.304,13.1,12.7,11.3,20.04,82,943.0,4,2,0,2,0,0,0
9.9,15.8,4.6,0.0,0.0,10.7,27.7,3.69,-2.6,43,29,0.259,0.298,0.306,11.7,12.3,11.2,22.18,73,946.5,4,2,0,2,0,0,0
11.6,19.6,0.6,0.0,0.0,16.2,35.3,4.73,0.2,51,26,0.254,0.295,0.307,11.7,11.4,11.0,25.89,1,947.8,4,3,1,2,0,0,0
13.1,20.9,5.4,0.0,0.0,8.3,21.6,4.2,3.0,53,29,0.254,0.29,0.308,13.5,12.4,10.9,24.56,41,948.0,4,2,0,2,0,0,0
14.3,20.8,9.6,0.8,0.0,11.3,32.4,3.81,6.3,61,34,0.253,0.282,0.307,14.9,13.5,10.9,20.6,72,949.3,4,2,0,1,0,0,0
14.4,21.7,7.4,0.7,0.0,8.6,22.3,4.31,5.6,59,32,0.256,0.277,0.305,15.1,13.6,11.1,23.76,47,948.3,4,2,0,1,0,0,0
16.5,24.3,7.0,0.0,0.0,10.4,27.0,5.13,4.6,49,27,0.254,0.271,0.301,15.9,14.1,11.2,25.82,7,946.2,4,3,1,2,0,0,0
17.1,25.9,6.6,0.0,0.0,7.5,20.5,4.84,5.9,52,25,0.243,0.265,0.299,16.7,14.8,11.4,26.35,30,941.8,4,3,1,2,0,0,0
20.1,28.7,11.1,0.1,0.0,13.4,30.2,5.78,6.2,44,21,0.233,0.259,0.295,18.5,16.0,11.7,23.98,48,941.7,4,3,1,2,0,0,0
24.4,33.5,15.7,0.1,0.0,14.8,32.8,7.07,7.0,35,19,0.222,0.249,0.289,21.8,17.8,12.2,25.39,31,942.7,4,3,1,3,1,0,0
25.9,35.3,17.6,0.0,0.0,12.0,23.0,6.1,8.6,36,19,0.211,0.239,0.282,23.7,19.8,12.8,22.37,58,942.3,4,5,1,3,1,0,0
22.3,29.9,17.0,0.0,0.0,19.8,38.2,6.12,9.0,45,24,0.202,0.231,0.275,22.7,20.4,13.6,24.09,80,944.8,4,4,1,2,0,0,0
16.9,22.7,12.2,0.0,0.0,13.9,32.0,5.3,3.3,41,31,0.202,0.232,0.277,19.5,19.1,14.1,24.3,64,949.4,4,4,1,1,0,0,0
17.0,24.2,9.4,0.0,0.0,7.3,30.2,4.32,5.6,49,30,0.202,0.233,0.278,18.8,18.0,14.3,22.94,43,945.6,5,3,1,2,0,0,0
21.1,27.5,14.3,0.7,0.0,18.2,38.9,5.87,7.3,46,21,0.202,0.23,0.276,20.8,18.6,14.5,23.44,37,947.5,5,4,1,2,0,0,0
20.7,28.7,11.4,0.0,0.0,15.9,35.6,6.47,4.7,37,22,0.203,0.23,0.275,20.3,18.8,14.7,27.53,2,946.8,5,4,1,2,0,0,0
21.7,32.8,9.1,0.0,0.0,7.3,20.2,5.67,5.5,40,15,0.201,0.229,0.275,21.2,19.3,15.0,27.78,33,940.9,5,4,1,3,1,0,0
23.4,32.2,13.1,0.0,0.0,9.7,23.8,6.33,4.9,35,15,0.195,0.224,0.269,22.7,20.3,15.3,27.13,20,942.4,5,4,1,3,1,0,0
23.7,31.8,14.0,0.0,0.0,18.2,40.0,7.15,4.1,30,16,0.194,0.223,0.268,22.7,20.9,15.6,27.1,39,940.2,5,4,1,4,1,0,0
23.8,32.8,14.3,0.0,0.0,7.8,20.5,5.73,6.0,33,21,0.192,0.223,0.268,23.2,21.4,16.0,25.8,42,934.6,5,4,1,3,1,0,0
26.1,35.0,16.8,1.7,0.0,17.5,37.1,5.96,9.6,38,20,0.196,0.221,0.264,24.4,22.0,16.4,19.17,86,935.0,5,4,1,2,0,0,0
20.9,24.4,16.6,0.8,0.0,14.6,34.9,4.1,10.9,54,41,0.214,0.22,0.263,22.4,21.7,16.7,17.45,66,942.1,5,2,0,1,0,0,0
22.7,30.0,14.4,0.3,0.0,11.0,30.2,5.37,8.3,44,21,0.222,0.218,0.259,22.3,20.7,16.9,23.62,29,945.6,5,3,1,3,1,0,0
23.2,30.0,16.3,0.0,0.0,8.9,23.0,5.76,7.0,38,21,0.215,0.216,0.253,23.2,21.2,17.0,26.5,14,945.7,5,4,1,3,1,0,0
23.3,31.5,13.7,0.0,0.0,19.6,40.3,7.25,5.3,34,16,0.211,0.215,0.251,23.4,21.5,17.2,28.16,0,942.7,5,4,1,4,1,0,0
24.6,34.4,13.8,0.0,0.0,14.0,24.8,6.52,3.2,27,8,0.204,0.212,0.248,24.2,22.1,17.4,28.29,2,939.6,5,4,1,3,1,0,0
25.4,35.5,13.7,0.0,0.0,7.3,21.2,6.37,4.3,30,12,0.198,0.209,0.243,25.5,22.9,17.7,28.55,4,939.2,5,5,1,3,1,0,0
26.9,37.3,14.7,0.0,0.0,13.6,32.0,7.43,5.0,28,11,0.193,0.207,0.239,26.5,23.8,18.1,28.3,1,941.8,5,5,1,3,1,0,0
27.7,38.4,14.3,0.0,0.0,10.1,27.4,7.11,6.1,29,11,0.19,0.205,0.236,27.3,24.7,18.5,28.7,0,940.1,5,5,1,3,1,0,0
28.7,39.3,18.0,0.0,0.0,20.9,46.8,8.91,6.5,28,11,0.191,0.206,0.235,27.9,25.4,18.9,26.5,17,937.0,5,5,1,4,1,0,0
21.4,25.9,16.5,0.3,0.0,32.3,68.4,6.19,9.0,47,29,0.2,0.208,0.236,24.1,24.8,19.3,23.99,52,943.3,5,4,1,4,1,0,0
20.2,26.3,13.0,0.0,0.0,14.1,28.4,6.19,2.8,35,17,0.2,0.206,0.235,22.9,22.6,19.4,27.23,18,946.9,5,4,1,2,0,0,0
20.9,30.1,10.8,0.0,0.0,12.4,26.3,6.01,2.8,34,14,0.199,0.206,0.235,22.7,22.0,19.3,28.53,1,943.2,5,4,1,3,1,0,0
25.4,33.7,15.2,0.0,0.0,10.7,23.0,7.16,1.8,25,11,0.194,0.204,0.232,25.1,22.9,19.3,28.63,5,943.5,5,5,1,3,1,0,0
26.8,36.9,15.2,0.1,0.0,23.2,49.0,7.33,5.4,28,14,0.191,0.203,0.23,26.2,24.1,19.4,22.64,49,940.4,5,5,1,4,1,0,0
20.1,25.7,14.6,2.0,0.0,19.8,44.3,3.62,8.1,48,28,0.201,0.202,0.229,23.1,23.9,19.7,15.74,68,941.9,5,2,0,2,0,0,0
20.4,28.0,10.7,0.0,0.0,8.6,26.6,5.82,5.0,44,18,0.218,0.202,0.228,22.0,21.7,19.6,28.62,10,943.6,5,4,1,2,0,0,0
22.8,31.0,13.4,0.0,0.0,6.9,21.6,5.41,5.0,33,19,0.211,0.2,0.226,23.4,22.1,19.5,26.19,51,939.7,5,4,1,3,1,0,0
22.4,26.7,18.0,0.0,0.0,11.4,32.8,5.26,5.7,35,21,0.209,0.2,0.226,24.5,23.3,19.5,23.9,66,942.8,5,4,1,2,0,0,0
20.4,26.8,12.6,0.0,0.0,27.1,57.2,7.5,2.5,32,21,0.21,0.202,0.227,22.3,22.3,19.6,26.12,77,943.3,5,4,1,3,1,0,0
17.4,22.2,13.6,2.1,0.0,20.7,41.0,3.34,4.5,43,27,0.228,0.203,0.227,19.7,20.9,19.5,14.3,70,943.2,5,1,0,2,0,0,0
21.6,29.7,11.3,0.0,0.0,18.7,41.0,6.82,2.4,32,11,0.234,0.203,0.228,20.7,19.7,19.2,27.54,36,939.2,5,3,1,3,1,0,0
20.2,25.1,15.6,0.0,0.0,11.6,26.6,3.46,3.2,34,19,0.228,0.205,0.228,20.9,20.8,19.0,12.46,96,938.4,5,2,0,2,0,0,0
21.1,27.6,13.7,0.1,0.0,13.7,31.0,5.32,3.0,34,16,0.221,0.203,0.226,21.4,20.4,18.9,21.27,93,942.0,5,3,1,2,0,0,0
22.9,30.1,14.5,0.0,0.0,10.0,27.4,6.19,1.3,26,13,0.212,0.2,0.223,22.8,21.2,18.8,27.43,16,944.3,6,4,1,3,1,0,0
24.1,32.5,11.7,0.0,0.0,9.9,28.1,6.71,2.1,29,10,0.202,0.197,0.216,24.5,22.3,18.9,29.49,10,942.4,6,4,1,3,1,0,0
25.7,34.4,14.2,0.0,0.0,9.4,27.7,6.96,1.0,23,9,0.195,0.195,0.21,26.3,23.6,19.1,29.01,17,939.6,6,5,1,3,1,0,0
27.2,35.9,15.2,0.0,0.0,13.5,34.2,7.62,2.1,23,9,0.191,0.194,0.208,27.7,25.0,19.5,29.37,8,936.7,6,5,1,3,1,0,0
28.2,37.3,15.9,0.0,0.0,9.8,21.2,6.71,1.9,21,5,0.189,0.193,0.203,28.4,25.7,19.9,27.78,39,935.7,6,5,1,3,1,0,0
27.7,37.0,18.1,0.1,0.0,23.6,52.6,6.88,7.1,30,14,0.184,0.192,0.199,28.3,26.6,20.4,19.4,75,936.7,6,5,1,4,1,0,0
24.1,31.1,19.5,0.4,0.0,15.2,38.9,4.99,11.4,47,25,0.186,0.192,0.197,25.8,25.5,20.8,16.64,81,943.1,6,4,1,3,1,0,0
26.6,33.9,18.9,0.1,0.0,13.1,26.3,6.38,7.8,34,17,0.182,0.191,0.195,27.7,25.1,20.9,26.27,20,944.4,6,5,1,3,1,0,0
26.5,33.7,18.4,0.0,0.0,26.4,43.2,6.11,8.3,33,21,0.178,0.191,0.195,27.6,25.9,21.2,20.69,92,941.0,6,5,1,4,1,0,0
27.1,33.5,19.1,0.3,0.0,9.7,21.6,5.94,9.0,34,18,0.183,0.191,0.196,28.4,26.6,21.5,24.51,35,941.6,6,5,1,3,1,0,0
24.7,29.0,20.9,0.4,0.0,13.7,28.1,4.71,10.3,41,29,0.195,0.194,0.199,26.6,26.3,21.7,19.2,74,942.3,6,4,1,2,0,0,0
25.7,34.0,17.6,0.0,0.0,18.1,26.6,5.67,11.1,43,22,0.198,0.196,0.2,27.1,25.7,21.9,22.71,50,942.8,6,5,1,3,1,0,0
25.9,33.0,18.2,2.4,0.0,10.3,22.7,5.91,10.9,43,22,0.236,0.196,0.2,27.1,26.0,22.0,24.9,47,943.8,6,3,1,2,0,0,0
27.3,34.7,17.9,0.0,0.0,7.9,22.7,6.33,8.7,34,18,0.229,0.195,0.197,28.3,26.2,22.1,27.64,12,940.9,6,4,1,3,1,0,0
28.0,35.5,18.4,0.0,0.0,11.7,28.1,7.12,6.6,29,13,0.215,0.195,0.196,28.9,26.9,22.3,28.08,3,938.7,6,5,1,3,1,0,0
28.9,35.9,19.6,0.0,0.0,15.1,33.1,7.57,5.9,25,14,0.204,0.195,0.195,29.4,27.4,22.6,28.93,5,937.5,6,5,1,3,1,0,0
29.4,37.3,18.2,0.0,0.0,10.2,26.6,6.73,6.4,26,12,0.199,0.196,0.195,30.1,27.9,22.8,28.36,1,935.1,6,5,1,3,1,0,0
30.9,40.4,19.3,0.0,0.0,7.8,23.0,7.07,7.7,27,10,0.197,0.196,0.193,31.7,29.0,23.2,28.86,11,934.6,6,5,1,3,1,0,0
28.7,36.1,22.3,0.2,0.0,19.1,38.2,7.2,10.0,33,20,0.199,0.196,0.194,30.8,29.5,23.6,25.1,32,935.0,6,5,1,3,1,0,0
26.5,32.3,20.6,0.6,0.0,14.5,31.3,5.79,10.9,40,21,0.208,0.197,0.195,28.7,28.5,23.9,22.49,33,939.6,6,5,1,3,1,0,0
28.1,36.3,18.7,0.0,0.0,15.3,35.3,7.87,7.5,32,14,0.207,0.198,0.195,29.2,27.7,24.0,28.81,3,940.2,6,5,1,3,1,0,0
28.5,36.1,18.9,0.1,0.0,7.8,27.0,6.31,6.8,27,16,0.205,0.197,0.194,30.0,28.5,24.1,25.73,18,936.6,6,5,1,3,1,0,0
29.6,37.5,20.1,0.0,0.0,22.9,45.0,8.37,7.7,29,14,0.203,0.196,0.193,30.4,28.8,24.3,26.83,13,936.6,6,5,1,4,1,0,0
29.7,37.9,19.9,0.0,0.0,10.2,25.2,6.77,7.8,28,13,0.202,0.196,0.193,30.8,29.0,24.4,28.54,9,935.5,6,5,1,3,1,0,0
29.0,36.1,21.0,0.0,0.0,13.5,25.9,6.42,8.7,30,18,0.203,0.196,0.194,30.9,29.6,24.7,25.41,22,933.5,6,5,1,3,1,0,0
25.1,31.6,17.4,0.0,0.0,21.1,46.1,7.54,7.2,35,18,0.21,0.197,0.196,28.5,29.0,24.9,27.65,2,938.8,6,5,1,4,1,0,0
25.8,32.2,17.0,0.0,0.0,9.4,24.8,6.8,4.7,27,16,0.211,0.199,0.197,27.7,27.4,24.8,29.29,0,940.2,6,5,1,3,1,0,0
27.4,36.1,16.4,0.0,0.0,24.5,48.6,7.92,4.4,25,13,0.208,0.199,0.197,28.7,27.6,24.8,29.4,1,934.5,6,5,1,4,1,0,0
26.3,33.4,17.8,0.0,0.0,21.7,46.1,7.67,4.8,27,14,0.204,0.198,0.196,28.7,28.1,24.8,28.6,1,933.9,6,5,1,4,1,0,0
26.4,34.5,15.8,0.0,0.0,16.0,33.1,7.54,2.6,23,12,0.202,0.198,0.197,28.1,27.5,24.8,28.68,19,933.3,6,5,1,3,1,0,0
27.0,34.8,17.7,0.0,0.0,8.6,23.8,6.77,3.1,23,13,0.204,0.198,0.197,28.8,27.8,24.8,29.24,12,936.0,7,5,1,3,1,0,0
29.8,37.1,19.7,0.0,0.0,17.7,27.7,7.67,4.5,21,13,0.205,0.199,0.198,29.8,28.6,24.8,28.85,18,937.5,7,5,1,3,1,0,0
31.2,39.5,20.1,0.0,0.0,14.8,27.4,7.33,5.1,21,10,0.2,0.199,0.198,31.5,29.5,25.0,29.28,0,937.1,7,5,1,3,1,0,0
32.4,42.1,20.5,0.0,0.0,8.4,25.2,7.13,5.4,20,7,0.196,0.198,0.197,32.7,30.5,25.3,29.33,1,934.9,7,5,1,3,1,0,0
29.5,35.1,24.4,0.0,0.0,14.5,32.8,7.96,8.2,27,17,0.197,0.198,0.197,32.3,31.1,25.6,28.87,1,935.5,7,5,1,3,1,0,0
29.1,36.7,19.1,0.0,0.0,13.6,32.8,8.22,4.6,22,13,0.2,0.199,0.198,31.0,30.1,25.9,29.65,3,935.1,7,5,1,3,1,0,0
28.5,35.3,18.4,0.0,0.0,14.9,36.0,7.62,5.3,24,15,0.199,0.199,0.198,30.2,29.7,26.0,27.61,13,934.1,7,5,1,3,1,0,0
29.8,36.3,20.9,0.0,0.0,11.3,31.7,6.51,5.2,22,14,0.198,0.199,0.198,30.4,29.5,26.1,26.56,38,934.3,7,5,1,3,1,0,0
28.4,34.3,22.1,0.1,0.0,21.7,34.2,6.52,7.1,27,19,0.199,0.199,0.198,30.5,29.9,26.2,23.18,41,933.6,7,5,1,3,1,0,0
23.6,29.2,18.8,1.7,0.0,18.6,40.7,5.75,8.5,39,22,0.219,0.201,0.2,27.0,28.5,26.2,22.44,43,935.6,7,3,1,2,0,0,0
23.6,29.7,15.7,0.0,0.0,11.3,27.4,5.93,7.8,37,25,0.239,0.203,0.202,25.9,26.5,26.0,25.99,9,941.5,7,3,1,2,0,0,0
26.4,33.8,17.1,0.0,0.0,11.5,30.6,7.07,7.0,32,16,0.227,0.202,0.201,27.4,26.7,25.7,28.56,1,940.8,7,4,1,3,1,0,0
28.8,36.9,18.9,0.0,0.0,7.0,24.5,6.31,6.3,26,14,0.219,0.201,0.2,29.1,27.8,25.6,27.86,8,936.7,7,5,1,3,1,0,0
29.2,37.5,19.1,0.0,0.0,10.8,22.0,6.59,7.2,27,15,0.21,0.2,0.199,30.1,28.8,25.6,25.45,25,934.4,7,5,1,3,1,0,0
29.3,36.7,20.9,0.0,0.0,13.9,33.1,7.38,7.3,27,16,0.2,0.198,0.196,30.8,29.5,25.8,26.99,11,934.2,7,5,1,3,1,0,0
29.4,38.0,18.5,0.0,0.0,10.5,21.2,6.92,7.1,28,12,0.199,0.197,0.196,31.0,29.6,25.9,27.34,7,935.5,7,5,1,3,1,0,0
